"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.goal","Input.scenario_instructions","Input.url","Answer.consent.checked","Answer.survey-code","Approve","Reject"
"3JAOYN9IHLWX9PX8TEFEVOJIIPW331","3XRW87W7OY5E4YAM0X3HAP9HUVXQTO","Talk with a chatbot and answer survey","Have a conversation with a chatbot and answer survey questions about your experience","chatbot, conversation, dialogue","$3.00","Tue May 24 13:55:21 PDT 2022","1","BatchId:4747488;OriginalHitTemplateId:920937340;","21600","259200","Fri May 27 13:55:21 PDT 2022","","","3LEP4MGT3HU3GW1BRZ5XE0ZXHCQDBZ","9ffcd9b0b45de88d3a98f2a5dc1e7534","Approved","Tue May 24 13:55:30 PDT 2022","Tue May 24 14:03:53 PDT 2022","Fri May 27 14:03:53 PDT 2022","Fri May 27 14:04:11 PDT 2022","","","503","100% (4/4)","0% (0/0)","0% (0/0)","Discuss your emotions as if you were in this situation: I felt caring when i helped an elderly lady carry her bags to her door.  She was struggling to carry some heavy bags and i offered her help.","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=davinci,batch=3&interaction_trace_id=66e754ff-7bfe-4d4e-a32a-cf0da4d54d70&user_id=4f00df72-3fb3-4385-97ab-eaee3bcd8878&batch=3","true","dinosaur"
"3EAWOID6MTRL460UU131CLDU6X4V0U","3XRW87W7OY5E4YAM0X3HAP9HUVXQTO","Talk with a chatbot and answer survey","Have a conversation with a chatbot and answer survey questions about your experience","chatbot, conversation, dialogue","$3.00","Tue May 24 13:55:21 PDT 2022","1","BatchId:4747488;OriginalHitTemplateId:920937340;","21600","259200","Fri May 27 13:55:21 PDT 2022","","","39U1BHVTDML5UQTVYWQ61LJ7W61T37","43082f566860187ab45682d5eff45974","Approved","Tue May 24 14:04:16 PDT 2022","Tue May 24 14:21:11 PDT 2022","Fri May 27 14:21:11 PDT 2022","Fri May 27 14:21:17 PDT 2022","","","1015","100% (3/3)","0% (0/0)","0% (0/0)","Discuss your emotions as if you were in this situation: I had just moved to Texas and my boyfriend took me to Kemah boardwalk. It made me think of times I spent vacationing back home.","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=davinci,batch=3&interaction_trace_id=4af78258-6960-4863-964d-1e4ba929d60e&user_id=ed41812f-ed7b-4eef-b1d9-7b902e3699ed&batch=3","true","dinosaur"
"3OCZWXS7ZO1H38A1D37767BJW7DL5M","3XRW87W7OY5E4YAM0X3HAP9HUVXQTO","Talk with a chatbot and answer survey","Have a conversation with a chatbot and answer survey questions about your experience","chatbot, conversation, dialogue","$3.00","Tue May 24 13:55:21 PDT 2022","1","BatchId:4747488;OriginalHitTemplateId:920937340;","21600","259200","Fri May 27 13:55:21 PDT 2022","","","3S3AMIZX3VZMQ1TH5Z1SPK5FZXQDC6","8347ff3d9c615745e085a59d369da3d5","Approved","Tue May 24 13:55:31 PDT 2022","Tue May 24 14:07:41 PDT 2022","Fri May 27 14:07:41 PDT 2022","Fri May 27 14:08:17 PDT 2022","","","730","100% (87/87)","0% (0/0)","0% (0/0)","Discuss your emotions as if you were in this situation: I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=davinci,batch=3&interaction_trace_id=60c587d8-5936-49f4-a58f-be75fffa4139&user_id=fc900e0f-6b4d-4f55-8829-53bbd65d0ae2&batch=3","true","dinosaur"
"3HEM8MA6H96WNF8XPNOHLZFUXD1PQ1","3XRW87W7OY5E4YAM0X3HAP9HUVXQTO","Talk with a chatbot and answer survey","Have a conversation with a chatbot and answer survey questions about your experience","chatbot, conversation, dialogue","$3.00","Tue May 24 13:55:21 PDT 2022","1","BatchId:4747488;OriginalHitTemplateId:920937340;","21600","259200","Fri May 27 13:55:21 PDT 2022","","","3L70J4KAZHGYXMWJLL51JPFRZU5DA4","97a49cd762fe6ecb2578e89d8baba2b4","Approved","Tue May 24 13:55:30 PDT 2022","Tue May 24 14:10:12 PDT 2022","Fri May 27 14:10:12 PDT 2022","Fri May 27 14:10:17 PDT 2022","","","882","100% (2/2)","0% (0/0)","0% (0/0)","Discuss your emotions as if you were in this situation: I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=davinci,batch=3&interaction_trace_id=187547ef-bea3-4b2f-b74c-321c2403c673&user_id=c6421d75-0045-493b-a315-70775e949e6a&batch=3","true","dinosaur"
"372AGES0I4Z18PPOOTNYK2B2VYCXRY","3XRW87W7OY5E4YAM0X3HAP9HUVXQTO","Talk with a chatbot and answer survey","Have a conversation with a chatbot and answer survey questions about your experience","chatbot, conversation, dialogue","$3.00","Tue May 24 13:55:21 PDT 2022","1","BatchId:4747488;OriginalHitTemplateId:920937340;","21600","259200","Fri May 27 13:55:21 PDT 2022","","","3VAR3R6G1QVBIVUTEWZ3YSLVDKCO88","5bc2669ad80a02909bc9eb9ba531b5ae","Approved","Tue May 24 13:57:35 PDT 2022","Tue May 24 14:25:32 PDT 2022","Fri May 27 14:25:32 PDT 2022","Fri May 27 14:26:17 PDT 2022","","","1677","100% (3/3)","0% (0/0)","0% (0/0)","Discuss your emotions as if you were in this situation: I was very happy about a time when i saw an elderly lady being helped by a younger male , its nice to see people still helping others now days.","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=davinci,batch=3&interaction_trace_id=45f9d908-5752-4fd4-8724-6d1b800ef851&user_id=beb3f313-a5d0-4134-8279-1a241ee51941&batch=3","true","dinosaur"
"3ZRKL6Z1E8X2NIUBE8NZMQG3EAZSGP","3XRW87W7OY5E4YAM0X3HAP9HUVXQTO","Talk with a chatbot and answer survey","Have a conversation with a chatbot and answer survey questions about your experience","chatbot, conversation, dialogue","$3.00","Tue May 24 13:55:21 PDT 2022","1","BatchId:4747488;OriginalHitTemplateId:920937340;","21600","259200","Fri May 27 13:55:21 PDT 2022","","","3KOPY89HM9WBGNXQM2C2ZFWYY4AJ3S","57c10c96802f13f8acb3ed38f9f5c02c","Approved","Tue May 24 13:55:31 PDT 2022","Tue May 24 14:15:13 PDT 2022","Fri May 27 14:15:13 PDT 2022","Fri May 27 14:15:17 PDT 2022","","","1182","100% (4/4)","0% (0/0)","0% (0/0)","Discuss your emotions as if you were in this situation: I was very happy when my grandmother gave me a scooter","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=davinci,batch=3&interaction_trace_id=7cff8e08-41cd-4794-846b-ff101348f605&user_id=fd3a8392-77fd-47a3-9a0c-714f3f47b5fd&batch=3","true","dinosaur"
"3E9ZFLPWOYMOFQM5Y6TP6AAB82TIXF","3XRW87W7OY5E4YAM0X3HAP9HUVXQTO","Talk with a chatbot and answer survey","Have a conversation with a chatbot and answer survey questions about your experience","chatbot, conversation, dialogue","$3.00","Tue May 24 13:55:21 PDT 2022","1","BatchId:4747488;OriginalHitTemplateId:920937340;","21600","259200","Fri May 27 13:55:21 PDT 2022","","","3KJYX6QCMA5VSWZ96CI8IAOHPPZVJZ","25f367254c6ce0bfdf1f302a1bbcca82","Approved","Tue May 24 19:56:36 PDT 2022","Tue May 24 20:14:27 PDT 2022","Fri May 27 20:14:27 PDT 2022","Fri May 27 20:15:22 PDT 2022","","","1071","100% (1/1)","0% (0/0)","0% (0/0)","Discuss your emotions as if you were in this situation: I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=davinci,batch=3&interaction_trace_id=7a758006-4400-4110-87f2-e520d8053f4d&user_id=269b3a12-9912-46be-8679-c91ba5ffb6b0&batch=3","true","dinosaur"
"3IVKZBIBJ03GNEPMYE5H7QS4TACSHO","3XRW87W7OY5E4YAM0X3HAP9HUVXQTO","Talk with a chatbot and answer survey","Have a conversation with a chatbot and answer survey questions about your experience","chatbot, conversation, dialogue","$3.00","Tue May 24 13:55:22 PDT 2022","1","BatchId:4747488;OriginalHitTemplateId:920937340;","21600","259200","Fri May 27 13:55:22 PDT 2022","","","3NLZY2D53QJ9IERSNY0BS221CLTQL4","1ebd16113cda7bb57b70a3982245f0d0","Approved","Tue May 24 13:55:30 PDT 2022","Tue May 24 18:40:50 PDT 2022","Fri May 27 18:40:50 PDT 2022","Fri May 27 18:41:22 PDT 2022","","","17120","100% (310/310)","0% (0/0)","0% (0/0)","Discuss your emotions as if you were in this situation: I'm overly excited today because will be flying outside the country for the first time tomorrow.","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=davinci,batch=3&interaction_trace_id=e99a047e-098c-40fa-bd67-1c02d6eefc45&user_id=a070031e-c93e-4754-9abf-790b03ac4ec2&batch=3","true","dinosaur"
"3N5YJ55YXGX4XEP3KCE3RAVUTGENAW","3XRW87W7OY5E4YAM0X3HAP9HUVXQTO","Talk with a chatbot and answer survey","Have a conversation with a chatbot and answer survey questions about your experience","chatbot, conversation, dialogue","$3.00","Tue May 24 13:55:22 PDT 2022","1","BatchId:4747488;OriginalHitTemplateId:920937340;","21600","259200","Fri May 27 13:55:22 PDT 2022","","","3CFJTT4SXUKXMVE76WUS0VTEQS47I8","0480360c29176c05b69444e95d3ec876","Approved","Tue May 24 19:56:36 PDT 2022","Tue May 24 20:44:51 PDT 2022","Fri May 27 20:44:51 PDT 2022","Fri May 27 20:45:22 PDT 2022","","","2895","100% (34/34)","0% (0/0)","0% (0/0)","Discuss your emotions as if you were in this situation: Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=davinci,batch=3&interaction_trace_id=03bbfca2-ca2d-42b0-a323-c262a0a738d1&user_id=eeaf83c5-5268-4282-b777-1789d13229eb&batch=3","true","dinosaur"
"389A2A304OCP5XUU3K8WMTP5LQP0C1","3XRW87W7OY5E4YAM0X3HAP9HUVXQTO","Talk with a chatbot and answer survey","Have a conversation with a chatbot and answer survey questions about your experience","chatbot, conversation, dialogue","$3.00","Tue May 24 13:55:22 PDT 2022","1","BatchId:4747488;OriginalHitTemplateId:920937340;","21600","259200","Fri May 27 13:55:22 PDT 2022","","","3G0WWMR1UWEZ6EUDZBGQ5U6QHGTQN6","c60f5003ac3d2aa21d6cfde24e41a12e","Approved","Tue May 24 19:55:44 PDT 2022","Tue May 24 23:44:40 PDT 2022","Fri May 27 23:44:40 PDT 2022","Fri May 27 23:45:23 PDT 2022","","","13736","100% (8036/8038)","0% (0/0)","0% (0/0)","Discuss your emotions as if you were in this situation: When my current girlfriend said yes to dating me.","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=davinci,batch=3&interaction_trace_id=53d9b0ef-5b85-4f53-ae74-79536c46bb7d&user_id=f6748898-2e7c-44d1-99ec-8e5d2c7675d7&batch=3","true","dinosaur"
